typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,nutrient,hs_code
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,120,CMR,Cameroon,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.5,False,8,kg,0.5,False,0.5,False,0.0,False,83.305,,83.305,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,156,CHN,China,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,756600.0,False,8,kg,756600.0,False,756600.0,False,0.0,False,1109084.349,,1109084.349,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,251,FRA,France,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,249250.501,False,8,kg,249250.501,False,249250.501,False,0.0,False,470512.303,,470512.303,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,260685.38,False,8,kg,260685.38,False,260685.38,False,0.0,False,479703.703,,479703.703,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,300,GRC,Greece,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72000.0,False,8,kg,72000.0,False,72000.0,False,0.0,False,115933.324,,115933.324,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,376,ISR,Israel,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24000.0,False,8,kg,24000.0,False,24000.0,False,0.0,False,33462.216,,33462.216,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2070007.8,False,8,kg,2070007.8,False,2070007.8,False,0.0,False,1809995.392,,1809995.392,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,400,JOR,Jordan,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2089326.001,False,8,kg,2089326.001,False,2089326.001,False,0.0,False,2966918.116,,2966918.116,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,417,KGZ,Kyrgyzstan,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77.0,False,8,kg,77.0,False,77.0,False,0.0,False,1576.481,,1576.481,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
C,A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,3105,"Fertilizers; mineral or chemical, containing 2 or 3 of the elements nitrogen, phosphorus, potassium; other fertilisers; goods of chapter 31 in tablets or packages of gross weight not exceeding 10kg",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,58800.0,False,8,kg,58800.0,False,58800.0,False,0.0,False,50188.784,,50188.784,0,False,True,NPK / DAP / MAP compound (N+P+K),3105
